+502732012.0ns;20;102;905;1;131;false;145;00:00:00:00:00:c9;200;00:00:00:00:00:92;145;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:92;145;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732012.0ns;21;102;905;1;131;false;159;00:00:00:00:00:c9;200;00:00:00:00:00:a0;159;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a0;159;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732013.0ns;22;102;905;1;131;false;52;00:00:00:00:00:c9;200;00:00:00:00:00:35;52;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:35;52;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732014.0ns;23;102;905;1;131;false;78;00:00:00:00:00:c9;200;00:00:00:00:00:4f;78;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4f;78;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732014.0ns;24;102;905;1;131;false;138;00:00:00:00:00:c9;200;00:00:00:00:00:8b;138;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8b;138;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;25;102;905;1;131;false;38;00:00:00:00:00:c9;200;00:00:00:00:00:27;38;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:27;38;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;26;102;905;1;131;false;71;00:00:00:00:00:c9;200;00:00:00:00:00:48;71;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:48;71;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;27;102;905;1;131;false;107;00:00:00:00:00:c9;200;00:00:00:00:00:6c;107;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:6c;107;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;28;102;905;1;131;false;117;00:00:00:00:00:c9;200;00:00:00:00:00:76;117;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:76;117;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;29;102;905;1;131;false;153;00:00:00:00:00:c9;200;00:00:00:00:00:9a;153;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:9a;153;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;30;102;905;1;131;false;175;00:00:00:00:00:c9;200;00:00:00:00:00:b0;175;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:b0;175;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;31;102;905;1;131;false;186;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732015.0ns;32;102;905;1;131;false;187;00:00:00:00:00:c9;200;00:00:00:00:00:bc;187;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bc;187;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732016.0ns;33;102;905;1;131;false;35;00:00:00:00:00:c9;200;00:00:00:00:00:24;35;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:24;35;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732016.0ns;34;102;905;1;131;false;77;00:00:00:00:00:c9;200;00:00:00:00:00:4e;77;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4e;77;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732016.0ns;35;102;905;1;131;false;137;00:00:00:00:00:c9;200;00:00:00:00:00:8a;137;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8a;137;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732016.0ns;36;102;905;1;131;false;168;00:00:00:00:00:c9;200;00:00:00:00:00:a9;168;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a9;168;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732016.0ns;37;102;905;1;131;false;189;00:00:00:00:00:c9;200;00:00:00:00:00:be;189;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:be;189;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732017.0ns;38;102;905;1;131;false;21;00:00:00:00:00:c9;200;00:00:00:00:00:16;21;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:16;21;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732017.0ns;39;102;905;1;131;false;40;00:00:00:00:00:c9;200;00:00:00:00:00:29;40;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:29;40;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732017.0ns;40;102;905;1;131;false;72;00:00:00:00:00:c9;200;00:00:00:00:00:49;72;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:49;72;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732017.0ns;41;102;905;1;131;false;133;00:00:00:00:00:c9;200;00:00:00:00:00:86;133;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:86;133;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732017.0ns;42;102;905;1;131;false;162;00:00:00:00:00:c9;200;00:00:00:00:00:a3;162;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a3;162;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732018.0ns;43;102;905;1;131;false;136;00:00:00:00:00:c9;200;00:00:00:00:00:89;136;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:89;136;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732018.0ns;44;102;905;1;131;false;191;00:00:00:00:00:c9;200;00:00:00:00:00:c0;191;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c0;191;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732019.0ns;45;102;905;1;131;false;19;00:00:00:00:00:c9;200;00:00:00:00:00:14;19;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:14;19;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732019.0ns;46;102;905;1;131;false;73;00:00:00:00:00:c9;200;00:00:00:00:00:4a;73;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4a;73;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;47;102;905;1;131;false;5;00:00:00:00:00:c9;200;00:00:00:00:00:06;5;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:06;5;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;48;102;905;1;131;false;8;00:00:00:00:00:c9;200;00:00:00:00:00:09;8;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:09;8;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;49;102;905;1;131;false;26;00:00:00:00:00:c9;200;00:00:00:00:00:1b;26;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:1b;26;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;50;102;905;1;131;false;75;00:00:00:00:00:c9;200;00:00:00:00:00:4c;75;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4c;75;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;51;102;905;1;131;false;105;00:00:00:00:00:c9;200;00:00:00:00:00:6a;105;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:6a;105;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;52;102;905;1;131;false;119;00:00:00:00:00:c9;200;00:00:00:00:00:78;119;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:78;119;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732020.0ns;54;102;905;1;131;false;166;00:00:00:00:00:c9;200;00:00:00:00:00:a7;166;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a7;166;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732021.0ns;56;102;905;1;131;false;10;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732021.0ns;57;102;905;1;131;false;164;00:00:00:00:00:c9;200;00:00:00:00:00:a5;164;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a5;164;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732022.0ns;58;102;905;1;131;false;3;00:00:00:00:00:c9;200;00:00:00:00:00:04;3;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:04;3;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732022.0ns;59;102;905;1;131;false;59;00:00:00:00:00:c9;200;00:00:00:00:00:3c;59;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:3c;59;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732022.0ns;60;102;905;1;131;false;179;00:00:00:00:00:c9;200;00:00:00:00:00:b4;179;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:b4;179;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732024.0ns;63;102;905;1;131;false;30;00:00:00:00:00:c9;200;00:00:00:00:00:1f;30;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:1f;30;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732024.0ns;64;102;905;1;131;false;44;00:00:00:00:00:c9;200;00:00:00:00:00:2d;44;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:2d;44;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732024.0ns;65;102;905;1;131;false;194;00:00:00:00:00:c9;200;00:00:00:00:00:c3;194;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c3;194;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732025.0ns;66;102;905;1;131;false;1;00:00:00:00:00:c9;200;00:00:00:00:00:02;1;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:02;1;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+502732027.0ns;67;102;905;1;131;false;0;00:00:00:00:00:c9;200;00:00:00:00:00:01;0;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:01;0;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+505614010.0ns;11;102;905;1;131;false;140;00:00:00:00:00:c9;200;00:00:00:00:00:8d;140;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8d;140;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+505614015.0ns;26;102;905;1;131;false;71;00:00:00:00:00:c9;200;00:00:00:00:00:48;71;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:48;71;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+505614021.0ns;57;102;905;1;131;false;164;00:00:00:00:00:c9;200;00:00:00:00:00:a5;164;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a5;164;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+505614022.0ns;59;102;905;1;131;false;59;00:00:00:00:00:c9;200;00:00:00:00:00:3c;59;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:3c;59;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+508102017.0ns;36;102;905;1;131;false;168;00:00:00:00:00:c9;200;00:00:00:00:00:a9;168;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a9;168;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+509542033.0ns;69;14;905;1;128;false;200;00:00:00:00:00:a9;168;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:a9;168;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+510806033.0ns;68;75;905;1;131;false;200;00:00:00:00:00:a9;168;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a9;168;00:00:00:00:00:c9;200;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+512046049.0ns;71;14;905;1;128;false;168;00:00:00:00:00:c9;200;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c9;200;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+513258065.0ns;70;65;905;1;128;false;200;ff:ff:ff:ff:ff:ff;4294967295;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;ff:ff:ff:ff:ff:ff;4294967295;00:00:00:00:00:c9;200;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+515934080.0ns;31;102;905;1;131;false;186;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+515934080.0ns;28;102;905;1;131;false;117;00:00:00:00:00:c9;200;00:00:00:00:00:76;117;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:76;117;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+515934084.0ns;45;102;905;1;131;false;19;00:00:00:00:00:c9;200;00:00:00:00:00:14;19;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:14;19;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+518526092.0ns;66;102;905;1;131;false;1;00:00:00:00:00:c9;200;00:00:00:00:00:02;1;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:02;1;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+519966117.0ns;73;14;905;1;128;false;200;00:00:00:00:00:02;1;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:02;1;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+521282126.0ns;6;102;905;1;131;false;82;00:00:00:00:00:c9;200;00:00:00:00:00:53;82;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:53;82;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+521282127.0ns;12;102;905;1;131;false;144;00:00:00:00:00:c9;200;00:00:00:00:00:91;144;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:91;144;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+521282128.0ns;16;102;905;1;131;false;130;00:00:00:00:00:c9;200;00:00:00:00:00:83;130;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:83;130;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+521282137.0ns;49;102;905;1;131;false;26;00:00:00:00:00:c9;200;00:00:00:00:00:1b;26;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:1b;26;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+521282141.0ns;65;102;905;1;131;false;194;00:00:00:00:00:c9;200;00:00:00:00:00:c3;194;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c3;194;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+523926140.0ns;56;102;905;1;131;false;10;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+525366161.0ns;75;14;905;1;128;false;200;00:00:00:00:00:0b;10;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0b;10;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+526682176.0ns;27;102;905;1;131;false;107;00:00:00:00:00:c9;200;00:00:00:00:00:6c;107;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:6c;107;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+526682177.0ns;34;102;905;1;131;false;77;00:00:00:00:00:c9;200;00:00:00:00:00:4e;77;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4e;77;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+526682181.0ns;55;102;905;1;131;false;182;00:00:00:00:00:c9;200;00:00:00:00:00:b7;182;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:b7;182;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+529430179.0ns;23;102;905;1;131;false;78;00:00:00:00:00:c9;200;00:00:00:00:00:4f;78;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4f;78;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+530870193.0ns;77;14;905;1;128;false;200;00:00:00:00:00:4f;78;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4f;78;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+532186204.0ns;17;102;905;1;131;false;156;00:00:00:00:00:c9;200;00:00:00:00:00:9d;156;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:9d;156;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+532186208.0ns;25;102;905;1;131;false;38;00:00:00:00:00:c9;200;00:00:00:00:00:27;38;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:27;38;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+532186213.0ns;52;102;905;1;131;false;119;00:00:00:00:00:c9;200;00:00:00:00:00:78;119;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:78;119;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+532186215.0ns;61;102;905;1;131;false;197;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+532186217.0ns;64;102;905;1;131;false;44;00:00:00:00:00:c9;200;00:00:00:00:00:2d;44;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:2d;44;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+534622215.0ns;53;102;905;1;131;false;134;00:00:00:00:00:c9;200;00:00:00:00:00:87;134;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:87;134;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;false
+536062235.0ns;79;14;905;1;128;false;200;00:00:00:00:00:87;134;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:87;134;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;false
+537378244.0ns;10;102;905;1;131;false;143;00:00:00:00:00:c9;200;00:00:00:00:00:90;143;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:90;143;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
+537378247.0ns;21;102;905;1;131;false;159;00:00:00:00:00:c9;200;00:00:00:00:00:a0;159;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:a0;159;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;true
