+1028131807211.0ns;15389;14;905;1;128;false;12;00:00:00:00:00:0d;12;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0d;12;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.2311;false
+1028205647174.0ns;7999;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:43;66;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:43;66;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1028206807185.0ns;15392;14;905;1;128;false;66;00:00:00:00:00:43;66;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:43;66;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1028223647174.0ns;10557;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:83;130;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:83;130;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1028224807185.0ns;15394;14;905;1;128;false;130;00:00:00:00:00:83;130;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:83;130;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1029510647180.0ns;10558;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bf;190;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bf;190;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.1839;false
+1029511807197.0ns;15408;14;905;1;128;false;190;00:00:00:00:00:bf;190;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bf;190;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.1839;false
+1029594647171.0ns;9267;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:81;128;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:81;128;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-85.4508;false
+1029595807179.0ns;15411;14;905;1;128;false;128;00:00:00:00:00:81;128;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:81;128;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-69.4508;false
+1032636647185.0ns;15318;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.4491;false
+1032637807207.0ns;15443;14;905;1;128;false;197;00:00:00:00:00:c6;197;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c6;197;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.4491;false
+1032657647176.0ns;10556;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:47;70;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:47;70;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-89.9685;false
+1032658807189.0ns;15445;14;905;1;128;false;70;00:00:00:00:00:47;70;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:47;70;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-73.9685;false
+1034269500030.0ns;11869;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:85;132;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:85;132;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.2114;false
+1034270660045.0ns;15463;14;905;1;128;false;132;00:00:00:00:00:85;132;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:85;132;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.2114;false
+1035963647178.0ns;8001;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.2114;false
+1035964807193.0ns;15481;14;905;1;128;false;186;00:00:00:00:00:bb;186;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bb;186;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.2114;false
+1038570300032.0ns;7385;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:ba;185;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:ba;185;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1038571460048.0ns;15509;14;905;1;128;false;185;00:00:00:00:00:ba;185;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:ba;185;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1039332647183.0ns;7382;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:06;5;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:06;5;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8892;false
+1039333807203.0ns;15517;14;905;1;128;false;5;00:00:00:00:00:06;5;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:06;5;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1039470647184.0ns;13233;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:4b;74;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4b;74;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.2473;false
+1039471807205.0ns;15521;14;905;1;128;false;74;00:00:00:00:00:4b;74;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4b;74;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.2473;false
+1039551647175.0ns;9907;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:46;69;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:46;69;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.9718;false
+1039552807187.0ns;15523;14;905;1;128;false;69;00:00:00:00:00:46;69;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:46;69;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.9718;false
+1040109647178.0ns;9268;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bd;188;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bd;188;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.2114;false
+1040110807193.0ns;15531;14;905;1;128;false;188;00:00:00:00:00:bd;188;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bd;188;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.2114;false
+1043988647185.0ns;15318;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.4491;false
+1043989807207.0ns;15571;14;905;1;128;false;197;00:00:00:00:00:c6;197;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c6;197;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.4491;false
+1046058647174.0ns;6766;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:7d;124;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:7d;124;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1046059807185.0ns;15593;14;905;1;128;false;124;00:00:00:00:00:7d;124;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:7d;124;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1046067647174.0ns;9266;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:45;68;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:45;68;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1046068807185.0ns;15595;14;905;1;128;false;68;00:00:00:00:00:45;68;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:45;68;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1046147900040.0ns;13917;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:88;135;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:88;135;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8892;false
+1046149060060.0ns;15598;14;905;1;128;false;135;00:00:00:00:00:88;135;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:88;135;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1046517647179.0ns;9909;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:be;189;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:be;189;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1046518807195.0ns;15603;14;905;1;128;false;189;00:00:00:00:00:be;189;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:be;189;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1047102647184.0ns;10555;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.2473;false
+1047103807205.0ns;15611;14;905;1;128;false;10;00:00:00:00:00:0b;10;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0b;10;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.2473;false
+1047171900040.0ns;7998;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:07;6;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:07;6;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.6596;false
+1047173060060.0ns;15614;14;905;1;128;false;6;00:00:00:00:00:07;6;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:07;6;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.6596;false
+1047687647176.0ns;6765;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:41;64;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:41;64;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-89.9685;false
+1047688807189.0ns;15621;14;905;1;128;false;64;00:00:00:00:00:41;64;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:41;64;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-73.9685;false
+1047732647175.0ns;7383;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:42;65;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:42;65;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.9718;false
+1047733807187.0ns;15623;14;905;1;128;false;65;00:00:00:00:00:42;65;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:42;65;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.9718;false
+1049073647182.0ns;12553;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:4a;73;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4a;73;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.2485;false
+1049074807201.0ns;15638;14;905;1;128;false;73;00:00:00:00:00:4a;73;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4a;73;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.2485;false
+1049694647183.0ns;13916;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:4c;75;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4c;75;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8892;false
+1049695807203.0ns;15646;14;905;1;128;false;75;00:00:00:00:00:4c;75;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4c;75;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1049834300050.0ns;13915;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:10;15;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:10;15;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-95.7997;false
+1049835460075.0ns;15650;14;905;1;128;false;15;00:00:00:00:00:10;15;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:10;15;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.7997;false
+1051422647179.0ns;15317;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:8a;137;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8a;137;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1051423807195.0ns;15667;14;905;1;128;false;137;00:00:00:00:00:8a;137;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:8a;137;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1051512647181.0ns;11211;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c0;191;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c0;191;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.8901;false
+1051513807199.0ns;15670;14;905;1;128;false;191;00:00:00:00:00:c0;191;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c0;191;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.8901;false
+1053520700030.0ns;8627;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bc;187;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bc;187;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.0735;false
+1053521860045.0ns;15692;14;905;1;128;false;187;00:00:00:00:00:bc;187;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bc;187;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.0735;false
+1056207647172.0ns;7384;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:7e;125;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:7e;125;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-86.7071;false
+1056208807181.0ns;15720;14;905;1;128;false;125;00:00:00:00:00:7e;125;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:7e;125;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-70.7071;false
+1064478647171.0ns;8000;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:7f;126;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:7f;126;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-85.4508;false
+1064479807179.0ns;15803;14;905;1;128;false;126;00:00:00:00:00:7f;126;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:7f;126;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-69.4508;false
+1066692647185.0ns;15318;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c6;197;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.4491;false
+1066693807207.0ns;15826;14;905;1;128;false;197;00:00:00:00:00:c6;197;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c6;197;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.4491;false
+1067883647180.0ns;11868;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:49;72;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:49;72;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.1839;false
+1067884807197.0ns;15840;14;905;1;128;false;72;00:00:00:00:00:49;72;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:49;72;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.1839;false
+1068375647181.0ns;14616;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:89;136;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:89;136;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.7958;false
+1068376807199.0ns;15847;14;905;1;128;false;136;00:00:00:00:00:89;136;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:89;136;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.7958;false
+1070016647178.0ns;11209;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:48;71;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:48;71;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.0735;false
+1070017807193.0ns;15865;14;905;1;128;false;71;00:00:00:00:00:48;71;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:48;71;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.0735;false
+1070154647183.0ns;9265;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:09;8;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:09;8;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.6596;false
+1070155807203.0ns;15868;14;905;1;128;false;8;00:00:00:00:00:09;8;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:09;8;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.6596;false
+1070519100022.0ns;8625;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:44;67;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:44;67;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-87.9787;false
+1070520260033.0ns;15874;14;905;1;128;false;67;00:00:00:00:00:44;67;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:44;67;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-71.9787;false
+1070757647190.0ns;13232;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:0f;14;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0f;14;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-96.3893;false
+1070758807217.0ns;15878;14;905;1;128;false;14;00:00:00:00:00:0f;14;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0f;14;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-80.3893;false
+1070775647185.0ns;15315;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:12;17;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:12;17;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.4491;false
+1070776807207.0ns;15880;14;905;1;128;false;17;00:00:00:00:00:12;17;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:12;17;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.4491;false
+1071678647171.0ns;8626;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:80;127;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:80;127;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-84.9425;false
+1071679807179.0ns;15891;14;905;1;128;false;127;00:00:00:00:00:80;127;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:80;127;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-68.9425;false
+1071696647186.0ns;14617;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c5;196;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c5;196;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-95.1194;false
+1071697807209.0ns;15893;14;905;1;128;false;196;00:00:00:00:00:c5;196;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c5;196;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.1194;false
+1071729647180.0ns;6767;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:b9;184;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:b9;184;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.1839;false
+1071730807197.0ns;15896;14;905;1;128;false;184;00:00:00:00:00:b9;184;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:b9;184;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.1839;false
+1072230647188.0ns;13918;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c4;195;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c4;195;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-95.7997;false
+1072231807213.0ns;15903;14;905;1;128;false;195;00:00:00:00:00:c4;195;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c4;195;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.7997;false
+1072311647172.0ns;9908;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:82;129;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:82;129;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-86.7071;false
+1072312807181.0ns;15905;14;905;1;128;false;129;00:00:00:00:00:82;129;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:82;129;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-70.7071;false
+1076577647183.0ns;9906;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:0a;9;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0a;9;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8892;false
+1076578807203.0ns;15949;14;905;1;128;false;9;00:00:00:00:00:0a;9;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0a;9;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1084126101177.0ns;16026;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:8b;138;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8b;138;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;-113.976;-90.3128;true
+1084127261191.0ns;16030;14;905;1;128;false;138;00:00:00:00:00:8b;138;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:8b;138;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-74.3128;false
+1084132045232.0ns;16027;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c7;198;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c7;198;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;-113.976;-93.8139;true
+1084133205252.0ns;16033;14;905;1;128;false;198;00:00:00:00:00:c7;198;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c7;198;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8139;false
+1084137349272.0ns;16024;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:13;18;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:13;18;OfdmRate1_2MbpsBW1MHz;2;0;1;false;false;0;-113.976;-93.8139;true
+1084138509292.0ns;16036;14;905;1;128;false;18;00:00:00:00:00:13;18;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:13;18;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8139;false
